Name,X,Y,Label
Alpine Drive,34.47581917142857,-84.35560131428572,11
Destiny Drive,34.44415837857143,-84.40868142857143,11
Winding Way,34.469032275,-84.3368896,11
Dorsey Lane,34.443578759999994,-84.40820410999999,11
Reece Ridge,34.46906343333334,-84.38946313333334,11
Grady Street,34.47720233333333,-84.44659353333333,11
Fawn Trail,34.4194838,-84.4220183,11
Garland Drive,34.4707122,-84.46920465000001,11
Lower Dowda Mill Road,34.388577405660385,-84.41371254905658,11
Waleska Grove Road,34.39225922999999,-84.45519918,11
Green Farm Street,34.3960399952381,-84.4046979952381,11
Christian Avenue,34.41794545999999,-84.38587932,11
Doe Ridge Lane,34.479944875,-84.49757704999999,11
Woodman Road,34.48656597272726,-84.5125040181818,11
Fernwood Circle,34.47972182727273,-84.4376546,11
Rocky Stream Court,34.501536807142855,-84.36907115,11
Cherokee Hickory Trace,34.39643905625,-84.32269470624999,11
Childers Lane,34.43784599600001,-84.60988874800002,11
Headstart Road,34.403803048571426,-84.37636068857144,11
Songbird Drive,34.4872218,-84.38168624444444,11
Ramblewood Lane,34.4491429,-84.32406435,11
Arbor Hills Place,34.490297299999995,-84.45396765,11
Rock Creek Trail,34.3998875,-84.49281912500001,11
Rock Creek Trail,34.403636850000005,-84.49494573,11
Whispering Waters Drive,34.48616466538462,-84.49034135384615,11
Center Lane,34.4564905,-84.36876196666667,11
Misty Valley Drive,34.419416612820505,-84.29260874615383,11
Hilltop Circle,34.44422127222222,-84.40915754444444,11
Running Brook Circle,34.47601720833334,-84.474815225,11
Creek Trail,34.51898150416667,-84.43119083750001,11
Savage Court,34.49039475,-84.4326958,11
Cochran Way,34.4802452,-84.4546258,11
Browning Court,34.496010009523815,-84.44062737619048,11
Crippled Oak Trail,34.49449346779661,-84.35462298644067,11
Crippled Oak Trail,34.49906530821917,-84.34912053424657,11
Canada Geese Point,34.46541702,-84.28318696,11
Tatum Road,34.49804970965517,-84.5270117262069,11
Zachary Drive,34.51020623571428,-84.54202141428573,11
Sunset Cliff Drive,34.512440399999996,-84.34349419642858,11
Apache Ridge Road,34.474658180000006,-84.42557747,11
Rogers Avenue,34.45814215,-84.429392675,11
Twid Trail,34.44632826944445,-84.41195752777779,11
Long Swamp Court,34.493418925,-84.37192970000001,11
Crossbow Road,34.481474870212764,-84.57011407659576,11
Lilly Circle,34.4651191368421,-84.43056497894734,11
Knollwood Drive,34.43277210232558,-84.46140104651164,11
Starcross Lane,34.48008465652173,-84.3647889652174,11
Cool Springs Church Drive,34.414674549999994,-84.38909575555556,11
Shady Lane,34.43769922222222,-84.48371627777777,11
Refuge Road,34.427902242857144,-84.42054204761905,11
Cagle Road,34.39775774444445,-84.43507756111111,11
Lower Grandview Road,34.4988249483871,-84.39463617419355,11
Salvation Drive,34.50118179166667,-84.38964689166667,11
Grassy Knob Court,34.497443266666664,-84.36660242222223,11
Harris Road,34.48918143561644,-84.52826099726026,11
Southbrook Drive,34.462745525,-84.446841975,11
Southbrook Drive,34.464851711111116,-84.44566938888889,11
Applejack Lane,34.43222968,-84.58037636,11
Stephens Drive,34.4991503,-84.44201065,11
Rabbit Town Road,34.42295638421052,-84.38499654736842,11
Rabbit Town Road,34.42215436,-84.38811624,11
Mayes Drive,34.38826600555556,-84.28701547222222,11
Holly Point,34.4567282347826,-84.29711959565216,11
Hawthorne Hill Road,34.41690054666666,-84.47743899333334,11
Twin Mountain Lake Drive,34.49678778529412,-84.45681420882353,11
Stargel Street,34.41889159565217,-84.38819435217391,11
North Railroad Street,34.41582968518519,-84.38768815185185,11
North Railroad Street,34.420720564285716,-84.39009898571429,11
Dragon Drive,34.44380728431373,-84.39806332745098,11
Hill City Road,34.45854434964286,-84.53708930964285,11
Riffeling Way,34.412679575,-84.3133607,11
Valley View Trail,34.48170310869565,-84.35028994347827,11
Long Swamp Drive,34.493905325,-84.3723428125,11
Andrew Court,34.477820075,-84.44901055,11
Bethel Road,34.517123975000004,-84.62507317500001,11
Bennett Place,34.4432153,-84.40889700000001,11
Blue Surf Court,34.488197415,-84.369117075,11
Cedar Court,34.423915580000006,-84.54549768,11
Laura Lane,34.39595054347825,-84.4264093173913,11
Canyon Creek Way,34.543546285714285,-84.63158842857142,11
Talking Rock Drive North,34.520856054166664,-84.41973155416666,11
Tamarack Court,34.49052162499999,-84.365851925,11
Jordanaire Road,34.49063718000001,-84.54760572,11
Turkey Trail,34.41650525,-84.54295268333334,11
Harrington Road,34.40812731764706,-84.3383268588235,11
Harrington Road,34.42238198296297,-84.34192472000001,11
Holt Road,34.434357694444444,-84.34174662777778,11
Pleasant Hill Road,34.48799370359712,-84.51440955107914,11
Creekside Lane,34.5446745,-84.6328375,11
Old Federal Road,34.47258766111111,-84.4356739388889,11
Old Federal Road,34.47443991764706,-84.43895054117648,11
Bill Wigington Parkway,34.466862166666665,-84.46125687333333,11
Coachwhip Court,34.496103600000005,-84.3764171,11
Jack Pinyon Road,34.52982025813954,-84.43565458837209,11
Bluebird Court,34.46640105,-84.28590270000001,11
Refuge Valley Road,34.407424576,-84.41066744666668,11
East Laurel Trace,34.46629661875,-84.40576608125,11
Green Hill Street,34.399958999999996,-84.40312165555557,11
Burgess Road East,34.4227522,-84.4172901357143,11
Bee Road,34.53888605714286,-84.58841635714286,11
Corner Oak Court,34.470235849999995,-84.40764820000001,11
Windsong Point,34.462929560000006,-84.2725084,11
Fullers Road,34.437816545454545,-84.59914655454544,11
Jacobs Pointe,34.4734501173913,-84.43169697391303,11
Camp Grandview Circle,34.50049291333334,-84.39023573333334,11
Camp Grandview Circle,34.50114502727273,-84.38791633636365,11
Tolemac Lane,34.45380014166667,-84.55660411666666,11
Toland Way,34.46716382432432,-84.32188841891893,11
Mountain Oak Road,34.442503305128206,-84.30693932564103,11
Thurman Drive,34.4296085,-84.4146705,11
Old Talking Rock Highway,34.50008432222222,-84.47312166666667,11
Lawson Avenue,34.47108052857143,-84.43561034285715,11
Deer Chase Drive,34.41916384117648,-84.42196781764706,11
Trotters Lane,34.43587538888889,-84.28811295555555,11
Thomason Road,34.4877307065934,-84.5544152043956,11
Thomason Road,34.483192291176465,-84.5670664264706,11
Little Creek Drive,34.39850558,-84.39571087411765,11
Little Pine Mtn Road,34.491878844000006,-84.36327706399999,11
Logans Run,34.4023972,-84.38704165,11
Will Road,34.47730925,-84.62777750000001,11
Rich Mountain Drive,34.41993215,-84.53615489166667,11
Jones Street,34.465097629411765,-84.4212319117647,11
Tamarack Drive,34.497515510810814,-84.36411238828828,11
Tamarack Drive,34.49019213333333,-84.37492928235292,11
Tamarack Drive,34.4945102,-84.37132055000001,11
Tamarack Drive,34.49483337142856,-84.37456590857143,11
Tamarack Drive,34.489444796551716,-84.36483454827585,11
Tamarack Drive,34.48683167254902,-84.36918851960785,11
Mulligan Way,34.4813542245283,-84.36025080566037,11
Hemlock Circle,34.452080525,-84.2950513625,11
Whitfield Drive,34.461211735000006,-84.45756922999999,11
Timberline Drive,34.39653579,-84.38896385,11
Crooked Tree Road,34.486139037499996,-84.542967675,11
Plainview Road,34.43077426666667,-84.60555659999999,11
Montview Drive,34.45459017692308,-84.41989580000002,11
Jones Mountain Road,34.538021557303374,-84.47573933370786,11
Upper Salem Church Road,34.44545488125,-84.476024553125,11
Stewart Road,34.43582198461539,-84.580136675,11
Long Swamp Church Road,34.45646836285714,-84.3489975685714,11
Long Swamp Church Road,34.46323942,-84.35479641636364,11
Long Swamp Church Road,34.465368299999994,-84.3562527,11
South Main Street,34.45143162380952,-84.42420012380953,11
South Main Street,34.456542572,-84.42757791599999,11
Wilderness Parkway,34.45625837946428,-84.30273507053572,11
Wilderness Parkway,34.4628269262295,-84.3055048967213,11
Wilderness Trail West,34.462602753472225,-84.27705540694443,11
Edwards Road,34.45082185,-84.6453187,11
Bennett Road,34.38327834444445,-84.47321064444445,11
Nightingale Walk,34.482902288888894,-84.45566446666666,11
Hickory Trail,34.47591681020408,-84.32613753469388,11
Hickory Trail,34.45238836666667,-84.43482793333334,11
Oak Trace East,34.4043312,-84.53479357857142,11
Brooks Hollow Drive,34.46166258333333,-84.42104631666668,11
Crooked Creek Trace,34.501432475,-84.3568046,11
North Main Street,34.4693061375,-84.43069241250001,11
Charles Avenue,34.450184633333336,-84.42734853333333,11
Creek Crossing West,34.51115877,-84.50719412,11
Brookwood Drive,34.43050985,-84.33276165000001,11
Greystone Road,34.50677922523365,-84.45849772803739,11
Choctaw Circle,34.479625633333335,-84.4256156,11
Choctaw Circle,34.4801885,-84.4257128,11
Bradley Court,34.41615939285713,-84.4005720642857,11
Moss Road,34.42443488072289,-84.5698884493976,11
Wild Azalea Circle,34.471204900000004,-84.32173734444444,11
Tee Court,34.4851506,-84.3569218,11
Villa Road,34.48931195,-84.35640223,11
Mountain Ivy Court,34.4013274,-84.39008438,11
Myrtle Street,34.47396715,-84.44802786666666,11
Mt Sequoyah Road,34.41378796444444,-84.51646155777777,11
Drainage Gully Way,34.4775823,-84.5434946,11
Marble City Road,34.44011245714286,-84.3384825,11
Folkstone Road,34.5478584,-84.4100211,11
Boling Fountain Road,34.418928613333335,-84.42406663333333,11
Happy Talk Trail,34.41805338333333,-84.43865536666667,11
Lakeshore Street,34.501829675,-84.393743425,11
Arrowhead Lane,34.443435725,-84.41037305,11
Thrush Turn,34.46661226,-84.294292176,11
Mount Calvary Place,34.40037986,-84.37353723999999,11
Joeboy Road,34.43179565,-84.58186429999999,11
Willie Grace Way,34.41923443333334,-84.27852983333334,11
Marbleblock Lane,34.4153955,-84.368103125,11
Yearling Lane,34.44088549230769,-84.29496634615384,11
East Boling Road,34.463354675,-84.404250775,11
Ciffside Court,34.49690875,-84.37156255,11
Fairway Court,34.48900049,-84.361130725,11
Cutoff Road,34.41348285555556,-84.48572332222221,11
Carlisle Road,34.383874033333335,-84.45521147333334,11
Bent Tree Gate,34.474620911904765,-84.3549695904762,11
Bent Tree Gate,34.477085620000004,-84.35254236,11
Westbrook Way,34.49605424999999,-84.47188300714285,11
Mountain Crest Drive,34.530175772727276,-84.42720170727272,11
Mountain Springs Way,34.5212023,-84.34796923333333,11
Frontier Road,34.47894589230769,-84.43625478461539,11
Griffith Road,34.46292504615384,-84.38593688461539,11
Buckeye Trail,34.50374118484849,-84.37009603939394,11
Heritage Court,34.452464225,-84.44475086874999,11
Weatherby Trail,34.50225298,-84.43645004,11
Jerusalem Church Road,34.42882521553398,-84.58696822718449,11
Jerusalem Church Road,34.47052197073171,-84.55506364390243,11
Jerusalem Church Road,34.458769952631584,-84.56176057105262,11
Jerusalem Church Road,34.442934776923074,-84.5799941,11
Goforth Lane,34.41431275,-84.2965283,11
Old Mill White Road,34.41967142857143,-84.32100658571429,11
Old Mill White Road,34.4213474125,-84.3183647125,11
Old Mill White Road,34.43834759411765,-84.31235068039214,11
Peach Place,34.43406205,-84.5824665,11
White Tail Ridge Road,34.48985736666666,-84.51835513703703,11
Sassafras Mountain Top Lane,34.51741652857144,-84.34158828571427,11
Disharoon Drive,34.45476417272727,-84.30337377045454,11
East Spring Street,34.46798841818182,-84.42807828181817,11
Mole Mountain Court,34.484579966666665,-84.3648497,11
Tater Tot Road,34.49433956153846,-84.42049003846154,11
Timber Creek Drive,34.4191629923077,-84.30428982307693,11
Holly Court,34.40463305,-84.53562685,11
Grey Squirrel Point,34.49065309444444,-84.6123136611111,11
Coachwhip Trail,34.496954188571415,-84.37522533714287,11
Pine Crest Road,34.49708392258065,-84.41691846774194,11
Salacoa Mountain View Drive,34.42255365,-84.5362624,11
Amber Court,34.42384863181819,-84.54417448181817,11
Deer Field Trail,34.546393625,-84.63949249999999,11
Comet Lane,34.47745792,-84.54684138,11
Shiloh Road,34.530634865,-84.342964225,11
Southbrook Drive,34.46202138333334,-84.44687950000001,11
Blackgum Drive,34.458596578947365,-84.30198587894738,11
Green Forest Parkway,34.4635953,-84.41358416666667,11
Quail Way,34.40891985,-84.55248787500001,11
Fairway Drive,34.485751,-84.35742118571429,11
Lake View Trace,34.493122995238096,-84.36674070952381,11
Lake View Trace,34.49170615,-84.36710733125,11
Dry Pond Road,34.50347306981133,-84.64688982075475,11
Johnson Road,34.4909662125,-84.4631050125,11
Johnson Road,34.4923318,-84.46681164117648,11
Laiken Drive,34.3937027,-84.387119175,11
Outback Ridge Trail,34.53376427399999,-84.44098231800001,11
Old Tate Mill Road North,34.470085198039214,-84.38225290392158,11
Lake Watch Village,34.4509073,-84.28959524999999,11
Oak Trace West,34.4029489,-84.54169403750001,11
Cagle Mill Road South,34.3890819975,-84.41853118499999,11
Quail Walk,34.47097479677419,-84.36044826129032,11
Ginger Drive,34.4793809,-84.48834431428573,11
Clark Station Road,34.44084668000001,-84.40474388,11
Simmes Court,34.39343685,-84.26423375,11
Sharptop Ridge Road,34.47562153333333,-84.41884748148148,11
South Railroad Street,34.41181235,-84.38625239,11
Summit Drive,34.45869627124999,-84.28126722125,11
Price Creek Road West,34.53706748908046,-84.46067620977011,11
Jordan Lane,34.48609027142857,-84.43809178571428,11
Rainbow Court,34.489452245454544,-84.36868440909092,11
Creek Run Drive,34.40659696666667,-84.33771643333334,11
Old Tate Mill Road South,34.46132856666667,-84.38151060416668,11
Matthews Road,34.44095307022472,-84.55076141460674,11
Sleepy Hollow Circle,34.497641200000004,-84.38122399047617,11
Stephens View Road,34.41626446666667,-84.42207838181818,11
Mossburg Trail,34.50176760454545,-84.44103056363637,11
Ridge Top Lane,34.45094543076923,-84.29204708615383,11
Hooks Way,34.40596014444444,-84.37525049999999,11
Joy Lane,34.4166690375,-84.517779475,11
Division Road,34.50072965,-84.3856887,11
Hill Crest Drive,34.48626036666666,-84.64496235555555,11
Potts Mountain Road,34.42765176206897,-84.26605228965516,20
Edgewood Lane,34.49917704999999,-84.36000440833332,11
Brigadier Court,34.38863391818182,-84.31158545454547,11
Beth Avenue,34.45150165,-84.430558425,11
Arbor Hills Circle,34.48984714615385,-84.45144377692307,11
Christian Drive,34.515559107692305,-84.53555651538463,11
Old Grandview Road,34.49103882047244,-84.40390963779524,11
Dank Road,34.46063825257732,-84.33509268969073,11
Elk Overlook,34.528021877777775,-84.6429140111111,11
Garrison Road,34.47116884166667,-84.48681378333335,11
Red Oak Lane,34.455941675,-84.434112125,11
Griffeth Avenue,34.450629275,-84.4294117875,11
Meadow Lane,34.48393990909091,-84.64723887272727,11
Burton Street,34.47113853589743,-84.43809554102565,11
Lambert Street,34.45783676875,-84.4211992875,11
Goldfinch Point,34.464081,-84.28189517272727,11
Nalley Drive,34.45702049375001,-84.43051435624999,11
Nalley Drive,34.45140316153846,-84.42786383846153,11
Dawn Lane,34.49354665,-84.3756561,11
Jaydee Place,34.49519897692308,-84.47224958461538,11
Mark Foster Road,34.54605378666667,-84.55026677333333,11
Dogwood Trail,34.45445366,-84.43198225,11
Pulltight Road,34.43555585517242,-84.3389513724138,11
Clearview Lane,34.47855799411765,-84.46442546470588,11
Georgianna Street,34.464243728571425,-84.42340040714285,11
Tamarack Circle,34.48691309,-84.37274396,11
Kings Court,34.3967257625,-84.397945425,11
South West Street,34.46740785,-84.430000775,11
Starr Drive East,34.4623869,-84.4464927,11
Lake Charles Drive,34.45573298666666,-84.42091641333333,11
Bessie Lane,34.385562150000005,-84.38749492,11
Garage Drive,34.423148157142855,-84.38202684285714,11
Caylor Farm Lane,34.44410780909091,-84.4343254090909,11
Rackley Road,34.456935083333335,-84.42508839999999,11
Whitley Road North,34.428977499999995,-84.27933281428571,11
Evon Mark Trail,34.41616388571429,-84.37821964285715,11
Long Branch Road,34.51354532421052,-84.6430701568421,11
Long Branch Road,34.53222388181818,-84.65101024545454,11
Long Branch Road,34.532769,-84.65012200000001,11
Fitts Road,34.453282952173915,-84.34649748695652,11
Fitts Road,34.45472211041666,-84.333431128125,11
Easterwood Drive,34.43609881,-84.4800779,11
Oak Morris Ridge,34.49808486666667,-84.42957036805555,11
Tabitha Drive,34.409265725,-84.502689275,11
Muscadine Trail,34.531338649999995,-84.5310479,11
Upper Dowda Mill Road,34.389055142105256,-84.43434396842105,11
Wildcat Parkway,34.46545610857142,-84.26308077714286,11
Twin Mountain Lake Circle,34.50248956382979,-84.4678583425532,11
Twin Mountain Lake Circle,34.502917835714285,-84.47281775714285,11
Twin Mountain Lake Circle,34.500549656666664,-84.46175749000001,11
Lawson Federal Road,34.38665333896104,-84.30478521688313,11
Lawson Federal Road,34.381879999999995,-84.29352115,11
Lawson Federal Road,34.386273575,-84.31393915,11
Fleetwood Trail,34.467874425000005,-84.388027075,11
Ivy Green Lane,34.50827574814815,-84.49161971851852,11
Club House Drive,34.44760949772727,-84.28200805681816,11
Highland Avenue,34.46770513,-84.48334852999999,11
Moss Patch Trail,34.47820488260869,-84.33786532753624,11
Post Oak Lane,34.456910766666674,-84.3003478,11
Indian Beach Trail,34.499661105,-84.36442046,11
Emory Road,34.52621316271187,-84.50670216440679,11
Green School Road,34.400355606249995,-84.40131455625,11
Court Street,34.46923405,-84.43035775,11
Court Street,34.46940172222222,-84.42920149999999,11
Lukes Path,34.39825540526316,-84.39209793157893,11
Wood Street,34.4479482,-84.42846885,11
Whitley Road South,34.42441815,-84.27957345555554,11
Cherokee Ridgewood Place,34.39107387142858,-84.32505032857144,11
Monument Road,34.538742364864866,-84.35800435675675,11
Monument Falls Road,34.50319504731183,-84.3340419032258,11
Abandoned CCC Road,34.470342692647066,-84.32674113014706,11
Oaklands Court,34.50403435,-84.46028715,11
Clint Court,34.4258306,-84.32977431428571,11
Jiggs Quarry Road,34.40098591403509,-84.57468726842104,11
Homestead Cove Road,34.453621857142856,-84.59553757142858,11
Evans Glade,34.43775359999999,-84.47990409545454,11
Sycamore Trail,34.432223868965515,-84.27718041034483,11
Northside Drive,34.4781913,-84.4521952375,11
Arbor Hills Trace,34.4883213,-84.45314124999999,11
Old Burnt Mountain Road,34.47832699074074,-84.41726689814816,11
Old Burnt Mountain Road,34.49679531756098,-84.42163589365856,11
Briar Vista,34.4714495075,-84.3376553625,11
Town Creek Church Road,34.53748709375,-84.53701986562501,11
Town Creek Church Road,34.53129236666667,-84.53760283333332,11
Horse Cove Court,34.500772325,-84.362991775,11
Perrow Highway,34.480983450000004,-84.58371326666666,11
Perrow Highway,34.50291743846154,-84.56304789487179,11
Pettit Road,34.43405611176471,-84.48228127058823,11
Pettit Road,34.41365942142857,-84.48899612142857,11
Mountain Oak Trail,34.449062957142864,-84.31042216142855,11
Red Bird Way,34.412991475,-84.36546578333333,11
Springfield Court,34.49019186666667,-84.43134893333334,11
Southview Court,34.49645172380953,-84.37170205714285,11
Southview Court,34.498612190476194,-84.37514979999999,11
Little Hendricks Point,34.48189206666667,-84.34834533333333,11
Orchard Road,34.5095794826087,-84.43369950543477,11
Turkey Trot Lane,34.478256,-84.34606277500001,11
South Richards Street,34.46598746363637,-84.43011056363636,11
Effie Street,34.465221275,-84.4281293,11
Hummingbird Lane,34.490951800000005,-84.3746289,11
Mosley Heights,34.472873750000005,-84.43278375,11
East Golden Springs Drive,34.47065,-84.4443895,11
South East Street,34.468056600000004,-84.4291533,11
Winterview Lane,34.47302295714286,-84.35800275714284,11
Winston Road,34.45212462142857,-84.6286755,11
Cole Street,34.46086663333333,-84.42651453333333,11
Bell Avenue,34.46159458823529,-84.42162645882354,11
Priest Circle,34.51730994333333,-84.53609533999999,11
Windy Ridge Road,34.5005868969697,-84.38401845151516,11
Oaklands Drive,34.505382886792454,-84.46325926226415,11
South View Court,34.41837025,-84.37898135,11
Old Whitestone Road West,34.53426891111111,-84.53456868888888,11
Wall Street,34.46840988,-84.42868595,11
McElroy Mountain Drive,34.4655118862069,-84.27735746896553,11
East Branch Road,34.43217866,-84.32972348000001,11
Starr Drive West,34.4631001,-84.4470844,11
North East Street,34.468637675,-84.429541175,11
South Richards Street,34.467631085714295,-84.43089364285716,11
Old Whitestone Road East,34.54049438,-84.532196736,11
Capstone Court,34.43589785384616,-84.34809826923076,11
Moore Road,34.45563670860215,-84.58197264408602,11
Bream Court,34.5025112,-84.40002385,11
Padsett Court,34.49724616,-84.36829318000001,11
Pickens Street,34.39959053333333,-84.37391221666667,11
Pickens Street,34.39288721666666,-84.37163624333334,11
Browning Way,34.49950215,-84.43830118333334,11
Whitestone Road,34.52800786910569,-84.50765958130081,11
Burnt Mountain Cove Road,34.546617503448275,-84.34453988275862,11
Dean Trail,34.496004153125,-84.5954121875,11
Winchester Ridge North,34.49975738378378,-84.43981795945949,11
Red Maple Lane,34.45705965,-84.298855725,11
Red Maple Lane,34.457390800000006,-84.29830546666666,11
Marblehead Lane,34.43135445,-84.32992765,11
Marblehead Lane,34.43096452765958,-84.33350868510638,11
Golden Drive,34.45927388181818,-84.43191744545456,11
Stony Lane,34.3962572,-84.39059429999999,11
Flair Ridge,34.40526605,-84.33863060625,11
Tranquility Court,34.40554373333333,-84.47551066666666,11
Sunset Court,34.48329487272727,-84.3730361681818,11
Loone Lane,34.40068645,-84.2712195625,11
Thunder Ridge Road,34.47928584375,-84.33708869218749,11
Ruby Road,34.4135608,-84.28618865,11
Reavis Road,34.384332420895525,-84.31801456567165,11
Glass Drive,34.411639949999994,-84.28042669999999,11
Colt Court,34.50071245000001,-84.43960165,11
Skyland Glen,34.4971752,-84.5166185625,11
Crab Apple Circle,34.45783013333334,-84.29963324999999,11
General Road,34.500531225,-84.38679872499999,11
Duck Hook Drive,34.48159855,-84.3577473,11
Nickel Lane,34.46460063333333,-84.4640264,11
White Tail Drive,34.47850825,-84.48028685,11
Parker Road,34.424230563636364,-84.39742110909091,11
Parker Road,34.42286630833333,-84.4049326,11
Parker Road,34.42895264878049,-84.41324423170732,11
Travis Lane,34.47982255,-84.56437915000001,11
Holley Heights,34.42197318181818,-84.43935963636363,11
Marlin Flats Lane,34.47070396666667,-84.60720286666667,11
Pleasant Union Road Extension,34.40138185909091,-84.50765763636365,11
Castlewood Court,34.48176309090909,-84.43785290909092,11
Castlewood Court,34.481002700000005,-84.437899,11
Mountain Creek Way,34.50359052,-84.35952488,11
Robinson Road,34.47273732222223,-84.57337407777777,11
Candlewood Road,34.453562930000004,-84.54640702999998,11
Arbor Hills Road North,34.49074682962963,-84.45261227777779,11
Hammontree Drive,34.448450122222226,-84.35480922222223,11
Cherokee Trail,34.392080529032256,-84.32624684838711,11
North Williams Road,34.50345482,-84.47397873999999,11
Four Mile Church Road,34.39014741538462,-84.3170591653846,11
Four Mile Church Road,34.40861891632653,-84.30918170816327,11
Fawn Court,34.5003155,-84.36600933333334,11
Fawn Court,34.421139759999996,-84.54269678,11
Shuler Drive,34.399242,-84.4950145,11
Sweet Gum Circle,34.45051681428571,-84.43444987142857,11
Arvil Road,34.459137388888884,-84.6416979777778,11
Fred Drive,34.477233682608706,-84.47568056956523,11
Short Street,34.46396931538462,-84.61815069999999,11
Duffer Drive,34.4795541625,-84.35577654166667,11
Valley View Vista,34.477742386956514,-84.34854831304347,11
Valley View Vista,34.48067854,-84.3516032,11
Shady Grove Church Road,34.544705696428565,-84.6085487857143,11
Cardinal Road,34.38617859375,-84.40518844374999,11
Cove View Way,34.470919775,-84.40339385,11
Autumn Cove Road,34.46736266,-84.37280426,11
Skidder Way,34.417512069230774,-84.49812123846156,11
Davis Road West,34.46241848953488,-84.64232373255813,11
Basin Court,34.4099446,-84.53158036666666,11
Dubose Drive,34.457724796774194,-84.34612462580647,11
Sassafras Mtn Trail,34.505045617460326,-84.34403515555553,11
Arbor Hills Road South,34.48879944782609,-84.45436880000003,11
Pinhook Road,34.468281358333336,-84.61710738333333,11
Trout Farm Road,34.5480307,-84.4432191,11
West Rock Creek Drive,34.3981013625,-84.50759743124999,11
Denny Ridge Road,34.50408159512195,-84.35048816219512,11
Spring Cove Road,34.46963386071428,-84.3679961107143,11
Still Hollow Road,34.46398872820512,-84.40617559487178,11
Ruger Court,34.490942184615385,-84.4351080923077,11
Panorama Point,34.478559294444445,-84.34664301111111,11
Emerald Creek Court,34.42495851428571,-84.43452785714284,11
Gym Trail,34.54287123636364,-84.37158112727273,11
Hobson Road,34.48187951594203,-84.48849720797101,11
Camp Dobbs Road,34.386849493023256,-84.52458349302326,11
South Georgianna Street,34.459517175,-84.4230657,11
Snaffle Bit Trail,34.45805246428571,-84.36653433571428,11
Hawk Nest Circle,34.43768989444445,-84.30467427222221,11
Connell Street,34.46074892,-84.43008032,11
High Cliff Road,34.51854564666667,-84.34774403000002,11
Twin Springs Lane,34.47306363,-84.41024085000001,11
Inez Court,34.38941444545454,-84.42209345454545,11
Navaho Trail,34.47595107333334,-84.42382063333334,11
Lincoln Street,34.46016564444445,-84.42112907777778,11
Sutton Road,34.547455652941174,-84.41630355294119,11
Shyers Ford Road,34.54037033103448,-84.5920633816092,11
Shyers Ford Road,34.52525835714285,-84.60333428571428,11
Birch Street,34.47097521914893,-84.4303190893617,11
Adams Road,34.50637588888889,-84.62279316222222,11
Jordan Road,34.500832179245286,-84.54117813962263,11
Silverstone Way,34.48976167727273,-84.50803960909091,11
Deer Run,34.479587334482765,-84.4968401724138,11
Haley Mountain Road,34.49518171666667,-84.61874118333333,11
Squaw Valley Road,34.479675977777774,-84.43036741111112,11
Hunters Ridge,34.496263207339446,-84.43792493761467,11
Cutthroat Ridge Road,34.4815199106383,-84.33793377446808,11
Bee Tree Ridge Court,34.508622224999996,-84.34997768000001,11
Pea Ridge Road,34.41179891481481,-84.3269849722222,11
Lakeview Road,34.50684366666667,-84.39570333333333,11
Wildcat Road,34.54457640909091,-84.37250781818182,11
Moore Street,34.460221125,-84.42526971666668,11
Cherokee Wood Hollow,34.394488495454546,-84.32640646818183,11
Crosscreek Trail,34.43527168181817,-84.48482515454545,11
Emerald Creek Drive,34.42534817857143,-84.4335067607143,11
Squirrel Trail,34.474670030000006,-84.37005903500001,11
Wren Road,34.46632781818182,-84.4907044181818,11
Southview Trail,34.49886457692308,-84.37349049999999,11
Georgia Baptist Road,34.50360074210526,-84.37240345438596,11
Reeves Road,34.437039049999996,-84.6099515,11
Wilderness Trail,34.45775214193548,-84.29124567419356,11
Mulberry Lane,34.411755342105266,-84.54201833157894,11
Laurel Turn,34.46275084285714,-84.30892642857143,11
Line Crest Drive,34.38421227333334,-84.31272157333333,11
Laurel Lane,34.4794276,-84.4284486,11
Laurel View Drive,34.42024575454545,-84.54225672727272,11
Arrowhead Way,34.48028205925926,-84.56205879999999,11
Water Street,34.383447266666664,-84.37043366666667,11
Magnolia Station,34.47020724666666,-84.42170633333335,11
Green Road,34.39637726086957,-84.40136083043478,11
Locust Lane,34.47190323076923,-84.32367943846155,11
Burnt Mountain Road,34.468947237500004,-84.4273623375,11
Wheeler Cabin Road,34.536567426,-84.39402866,11
Jackstone Circle,34.394932553333334,-84.40153274666666,11
North Station Street,34.41969152285714,-84.39079443428571,11
Bent Tree Club Drive,34.4907725826087,-84.3572363826087,11
Parkway Drive,34.486469670588235,-84.3771375117647,11
Antioch Church Road,34.507248012,-84.536579208,11
Antioch Church Road,34.50518532592592,-84.52583115555557,11
Blueberry Road,34.528369062500005,-84.44017054375,11
Salacoa Vista,34.4153801,-84.54034735454545,11
Old Blairsville Highway,34.5112413,-84.50259239500001,11
Lovelady Road,34.39689091842106,-84.27089947105262,11
Hawk Ridge,34.46444117777778,-84.40339003333332,11
South Basin Drive,34.41058506,-84.53266627777778,11
Overlook Ridgeview Lane,34.421434375000004,-84.6491658,11
Bee Tree Ridge Drive,34.50635079166667,-84.35130893888889,11
Stivers Road,34.452897796774195,-84.53590673548386,11
Canter Lane,34.461034000000005,-84.36103693333332,11
Lawson Lane,34.3859602,-84.31308605000001,11
Talking Rock Falls South,34.52497206,-84.42849929333333,11
Shadowick Mountain Road,34.50123080666666,-84.34846207333334,11
Chance Way,34.53667228181818,-84.55052354318182,11
Mossey Way,34.44707525,-84.32543327999998,11
