Name,X,Y,Label
Victoria Station,34.13303957142857,-84.58070805714286,11
Walnut Street,34.171271210526314,-84.4978014,11
Spring Ridge Terrace,34.08510916666666,-84.4437315,11
Steel Bridge Road,34.173880251111115,-84.5684809022222,11
Steel Bridge Road,34.17650733333334,-84.58459933333334,11
Wood Chase Lane,34.254180999999996,-84.49814216666667,11
Matthew Drive,34.24515271794872,-84.464356,11
Jordan Road,34.36106009122807,-84.36906115789473,11
Hawthorne Way,34.1411788,-84.5831872,11
Silver Fox Loop,34.321847000000005,-84.6031419375,11
Silver Fox Loop,34.32333786,-84.60126032999999,11
Rampley Trail,34.26255302048781,-84.55091495560976,11
Rampley Trail,34.267389333333334,-84.55013066666667,11
Lake Arrowhead Parkway,34.2822221,-84.585245225,11
Hickory Lane,34.176742,-84.481138,11
Hickory Lane,34.373552000000004,-84.3783325,11
Deer Trace Court,34.144274800000005,-84.5889939,11
Ansley Court,34.142670333333335,-84.5272741,11
Cardinal Drive,34.1119165,-84.52883733333333,11
Al Cove,34.179859022222224,-84.54415917777777,11
Carlan Drive,34.1375884,-84.46500348181817,11
Avery Creek Pointe,34.15230857272727,-84.44884432727272,11
Waleska Woods Road,34.30772535714285,-84.56252207142856,11
Westover Court,34.11876635,-84.46145945,11
Rockhouse Trail,34.359109814285716,-84.55906896666664,11
Old Doss Lane,34.2478201875,-84.4594605,11
Marion Way,34.10641925,-84.527061825,11
Shotwell Court,34.10220172727273,-84.43917354545455,11
Bascomb Carmel Road,34.08746715,-84.54921506000001,11
Watch Harbor Lane,34.1374397,-84.5782103142857,11
Golf Crest Lane,34.12881167142857,-84.56365924285716,11
Harrison Lane,34.32587008275862,-84.46276797586206,11
Fieldgate Lane,34.097759888888895,-84.41981711111112,11
Linton Court,34.106485500000005,-84.51439905000001,11
Queensbury Way,34.105166,-84.59471575,11
Sycamore Court,34.310911899999994,-84.59094306315788,11
Bessie Lusk Drive,34.23293085454545,-84.41039436060608,11
Arken Court,34.139784,-84.583686,11
Cartersville Street,34.337849038095236,-84.38662035714289,11
Cartersville Street,34.22399561538461,-84.49754569999999,11
Ruby Lane,34.1674711,-84.533371775,11
Eagle Ridge Place,34.174568990000004,-84.53693669,11
Autumn Circle,34.105169687499995,-84.589751,11
Cochise Drive,34.083309125,-84.60288885833334,11
Rising Drive,34.107673,-84.55776,11
Shadow Circle,34.08407783333333,-84.5942425,11
Dogwood Way,34.18332872941177,-84.55802627058823,11
Smith Road,34.32057022545454,-84.47524326727275,11
Service Road,34.36169034444444,-84.39275736666666,11
Tall Oaks Drive,34.18112696666667,-84.56589356666669,11
Brook Lane,34.105218908333335,-84.65672455,11
Faulkner Lane,34.29180826818182,-84.42941485,11
Pine Lane,34.202309129411766,-84.50243697058825,11
Beverly Way,34.134891262500005,-84.4593377625,11
Mountain Cove Court,34.14271725,-84.40933125000001,11
Acres Farm Road,34.16747885882353,-84.38294883235294,11
Indian Valley Drive,34.08489804500001,-84.527628045,11
Eagle Court,34.080795025,-84.526207775,11
Willow Ridge Drive,34.08192775,-84.50133133333334,11
Willow Ridge Drive,34.080715,-84.50086142857143,11
Old Shoal Creek Trail,34.24624500114943,-84.5250195816092,11
Narrows Point Drive,34.30733166666667,-84.597336,11
Ivory Trail,34.09132566666667,-84.50466322222222,11
Middlebrook Drive,34.18249673529412,-84.4380535647059,11
Old Canton Cartersville Road,34.24259465116279,-84.55269804651162,11
South Maple Lane,34.09039285,-84.58979020000001,11
Stone Creek Tr,34.179444345,-84.36689125000001,11
Bascomb Springs Court,34.0939654625,-84.547729225,11
Still Lake Point,34.120283066666666,-84.6331414,11
Honeysuckle Terrace,34.150597516666664,-84.49681900416667,11
North Oakwood Drive,34.197355875,-84.5115333,11
Regency Court,34.1200729,-84.5942454,11
Cloister Court,34.3221406,-84.5889222,11
Henry Bryan Circle,34.08567925,-84.6026511,11
White Stag Lane,34.25350157500001,-84.40266596500001,11
Cousins Road,34.097551124999995,-84.51426904166668,11
Laurel Ridge Road,34.15395583888888,-84.49710307222222,11
Clipper Circle,34.1104535,-84.656604,11
Tribal Trail,34.11434585,-84.41438599375,11
Upper Burris Road,34.33067844,-84.48804892,11
River Station Drive,34.11018233,-84.46339606,11
Burnie Road,34.13039386999999,-84.38976801999999,11
Ferret Court,34.31760033333333,-84.61625366666665,11
Lovingood Landing Drive,34.15176645348837,-84.61095079069767,11
Oakhill Circle,34.179974200000004,-84.54016351034483,11
Sardis Circle,34.30198400363636,-84.51956162363636,11
Hickory Nut Drive,34.27589583058823,-84.50923086588234,11
King Road,34.18897371904762,-84.30386528571428,11
Christie Court,34.1320618,-84.38779325,11
Willie West Road,34.22017273676471,-84.59665495294117,11
Springwater Cove,34.13839357142857,-84.4909377142857,11
Mount Zion Road,34.33584904615385,-84.53165469999999,11
Woodbrook Trail,34.1843145,-84.5669225,11
Coati Court,34.3010588,-84.61578239999999,11
Hollow Drive,34.09752734117647,-84.55569647647059,11
Young Harris Lane,34.20664551538462,-84.49089326923075,11
Holly Street,34.178554706185565,-84.53496184226805,11
Holly Street,34.17458845833333,-84.51491582499999,11
Ridge Tree Lane,34.19931093333334,-84.51343675555556,11
Brentwood Lane,34.092072075000004,-84.494921325,11
Wood Duck Road,34.08383276,-84.43280499,11
Weatherby Road,34.348363117948715,-84.45434974700855,11
West Mountain Oak Street,34.175811525,-84.507836575,11
Crabapple Road,34.257776175,-84.51414410000001,11
Sitting Bull Court,34.3156357,-84.61128390625001,11
Twin Ridges,34.32841835,-84.43698193666665,11
Broad Street,34.223663433333336,-84.4867686,11
Farm Path Place,34.14792033333333,-84.45013183333333,11
Ashwell Court,34.14518245,-84.5829997,11
Milton Drive,34.25496450000001,-84.47208562068965,11
Old Hornage Road,34.333643096774196,-84.42938092903222,11
Watkins Glen Drive,34.13536108157896,-84.57753044473685,11
Randy Lane,34.2018105,-84.3684235,11
Railroad Drive,34.188799204999995,-84.49817197499999,11
Old Course Drive,34.1002014652174,-84.41773769347827,11
Concord Lane,34.08650774545455,-84.55194305454545,11
Colonial Drive,34.133016006249996,-84.55940571458332,11
Twig Haven Circle,34.19391708,-84.48359513999999,11
Sutallee Ridge Lane Northeast,34.244016933333334,-84.63396910666667,11
Old Hickory Road,34.088287056249996,-84.43899633125001,11
Wedgewood Court,34.141151384615384,-84.54950115384615,11
Weaver Circle,34.23554357333333,-84.44478606666668,11
Atherton Lane,34.10926948974359,-84.57500241794872,11
Kirchhoff Lane,34.3306213,-84.52093869583332,11
Ardsley Run,34.225059237500005,-84.357795303125,11
Florence Road,34.10980419,-84.57903284999999,11
Columbia Place,34.10145777142857,-84.55176381428569,11
Rose Creek Walk,34.1217294,-84.57965173333334,11
Howell Bridge Road,34.32580597866666,-84.40733545866667,11
Howell Bridge Road,34.329052250000004,-84.39938425,11
Chief Vann Drive,34.199835441666664,-84.266155075,11
Chief Vann Drive,34.19874281666667,-84.26649388333333,11
Paces Parkway,34.108274099999996,-84.53880809666663,11
Paces Parkway,34.10720596666666,-84.53856281666667,11
Spring Ridge Court,34.085266000000004,-84.44351950000001,11
Golf Course Road,34.23241688,-84.476217125,11
Cherrydale Lane,34.09221800666666,-84.54328291333333,11
Deer Run,34.205119,-84.52953157142858,11
Hideaway Acres,34.22157995714286,-84.45066694285713,11
Amberwood Point,34.144784333333334,-84.57112066666666,11
Vinson Court,34.134553600000004,-84.3877914,11
Pine Grove Way,34.143398014285715,-84.58768654285714,11
Hill Lane,34.106255134375,-84.64803614375,11
Papago Court,34.2920072,-84.604089,11
Horizon Drive,34.161720946666655,-84.49154167999998,11
Amy Lane,34.208261443333335,-84.38647309,11
Sequoyah Circle,34.17370616666667,-84.48550143333334,11
Sequoyah Circle,34.17229541428571,-84.48676315714286,11
Fields Landing Drive,34.20641983043478,-84.55632459420289,11
Birmingham Road,34.19838282549019,-84.30449355588236,11
Huey Barnes Lane,34.30600456842105,-84.4917851631579,11
Gail Court,34.300243625,-84.61707325,11
Parkside Drive,34.1385675,-84.4817180909091,11
Westland Mill,34.10389825714285,-84.61988072857142,11
Westland Mill,34.1044115,-84.62150073333333,11
Roy Mason Lane,34.254370270833334,-84.4295504375,11
Settlers Crossing,34.18463222352941,-84.55655588823528,11
Rose Creek Trace,34.12766896666667,-84.57987266666667,11
Johnson Brady Road,34.229896296330274,-84.3824898027523,11
Bennefield Road,34.24281336,-84.38796096,11
Yellow Creek Road,34.329399389473686,-84.26791316541353,11
Yellow Creek Road,34.318386724999996,-84.271916425,11
2nd Street,34.085196483333334,-84.49212436666666,11
2nd Street,34.100760433333335,-84.57924896666667,11
Mercer Court,34.116909,-84.572129,11
Adel Street,34.267458069999996,-84.45699671000001,11
Directors Lane,34.145368409523805,-84.53031278571429,11
Philadelphia Lane,34.08935238461539,-84.55155226923077,11
Hembree Drive,34.186475572727275,-84.49728610909091,11
Hickory Overlook,34.0821555,-84.507797,11
Wheeler Martin Drive,34.23615400869565,-84.42785309565218,11
Lake Overlook Drive,34.160862071428575,-84.5296839857143,11
Leesburg Trail,34.089352500000004,-84.5694881,11
Dena Drive,34.18975706,-84.51871049,11
Karina Place,34.2192775875,-84.45104247500001,11
Shadow Wood Drive,34.16055555294117,-84.5195670764706,11
Fox Chase Court,34.1365704,-84.5746736,11
Barnes Road,34.1064715111111,-84.47000233333334,11
Old Fincher Court,34.35520463103448,-84.5093457413793,11
Canterbury Ridge Parkway,34.19859449047619,-84.50608467619047,11
Canterbury Ridge Parkway,34.1982217,-84.50752727692308,11
Willow Oak Circle,34.138926325,-84.608198175,11
Eric Court,34.1330475,-84.4999755,11
Crow View Court,34.11971938333334,-84.5333554,11
Old Vandiver Drive,34.27157530499999,-84.45794836,11
Univeter Road,34.19213486241135,-84.47174851134751,11
The Fairway,34.135708279999996,-84.36291522000002,11
Charles Cobb Lane,34.243813418181816,-84.40595213636365,11
Cedar Drive,34.13393155806451,-84.61073304838708,11
Bell Parkway,34.1214904,-84.50769898888888,11
Windy Hills Court,34.25245546666667,-84.49774863333333,11
Sandra Lynn Lane,34.13901545,-84.45922905,11
Revere Drive,34.09921855,-84.50010202499999,11
Reese Road,34.13406339833333,-84.39950355166664,11
Leo Taylor Lane,34.311801876190486,-84.39791598095238,11
Towne Harbor Lane,34.16621486739131,-84.59607709347829,11
Dixie Court,34.08760768888889,-84.56421943333334,11
Dogwood Pass,34.37884317368421,-84.37024218421051,11
Forest Coltrane Lane,34.33761309375,-84.2875333625,11
Rebels Run,34.2464294,-84.46181040000002,11
Purcell Free Lane,34.344045599999994,-84.38732578571428,11
Lindbergh Lane,34.121824,-84.48168675000001,11
Watkins Road,34.204874644444445,-84.35224557777778,11
Eagle Watch Drive,34.13350103157895,-84.55895698421051,11
Allendale Drive,34.238379542105264,-84.29823391052632,11
Johnson Trail,34.24360857045454,-84.5205190818182,11
Meridian Street,34.224097816666664,-84.49093928333333,11
Skyhawk Lane,34.12277275,-84.6079065,11
Legendary Tarn,34.078874,-84.5691485,11
Soapstone Way,34.212131219999996,-84.41224426000001,11
Stoney Creek Road,34.12690160555555,-84.40421538333332,11
Whitestone Drive,34.171642670833336,-84.4634360375,11
Williambsurg Lane,34.08633182,-84.55085186,11
Poplar Grove,34.12274375,-84.56824275,11
Eagle Ridge Lane,34.17297439047619,-84.53845220000001,11
Wheeler Drive,34.09035507,-84.64544455,11
Nature Cove,34.175478999999996,-84.4805695,11
Robin Lane,34.092279133333335,-84.58743523333334,11
Redbird Way,34.087764899999996,-84.5665834,11
Wet Stone Lane,34.101181999999994,-84.445606,11
Civic Drive,34.3372097875,-84.3737545375,11
Northridge Road,34.336283875,-84.37387104999999,11
Bear Drive,34.30101091666667,-84.61484825000001,11
Chestnut Court,34.078259349999996,-84.50251879999999,11
Queensbury Walk,34.1042788,-84.597821,11
Fred Bishop Drive,34.294266583870964,-84.45934567096775,11
Lamb Lane,34.31954922857143,-84.55703715714286,11
Melanie Lane,34.10503485833333,-84.51329065833333,11
Riverdale Circle,34.23846076875,-84.49356413125,11
Riverdale Circle,34.2385212875,-84.4929505875,11
Westbriar Way,34.114336333333334,-84.571865,11
Old Dawsonville Trail,34.35515266666667,-84.36187566666666,11
Doug Smith Lane,34.31976550294118,-84.51921321176471,11
Hightower Trail,34.280817878571426,-84.29811411428572,11
Ledbetter Lane,34.360072304347824,-84.57699660869567,11
Deer Hollow Drive,34.14583040487805,-84.58264600243903,11
Ferry Crossing Creek Way,34.07941733333333,-84.5836115,11
Wrights Mill Court,34.20457610769231,-84.30469326153846,11
Winston Court,34.078551000000004,-84.5439509,11
Oak Meadow Drive,34.14930117391305,-84.4469487826087,11
Woodstock Road Northwest,34.0856909,-84.61970526595745,11
Woodstock Road Northwest,34.08063948,-84.62431747999999,11
Paddington Place,34.15655636842106,-84.46789633157894,11
Tamarack Trail,34.18359563,-84.39724086000001,11
Redwood Drive,34.138736924999996,-84.61015453333333,11
Donna Way,34.1648447875,-84.505301075,11
Logan Lane,34.278874099999996,-84.29202605000002,11
Beaver Court,34.31207101333334,-84.59589591999999,11
Hideaway Trail,34.11083025000001,-84.49843245,11
Hideaway Trail,34.108776666666664,-84.49831099999999,11
Cool Springs Lane,34.1438125,-84.4913435,11
Lakeview Lane,34.1217079875,-84.48409376250001,11
Bishop Pine Court,34.322887,-84.600877,11
Pearidge Road,34.265244700000004,-84.49259103,11
Pearidge Road,34.27009498636364,-84.49531166818183,11
Ute Court,34.294328500000006,-84.61481549999999,11
Brolley Court,34.1083595,-84.584806,11
Braddock Circle,34.11152961904762,-84.5901871904762,11
Wiley Bridge Court,34.081682799999996,-84.4280652,11
Wiley Bridge Court,34.08285267619047,-84.42664196666666,11
Creekmore Street,34.15799433846154,-84.48619673846154,11
Victoria Trace,34.2528016,-84.3375662,11
Old Fincher Way,34.34468680208334,-84.51790943333333,11
Parkridge Drive,34.10523340588235,-84.53674527058823,11
Dunbarton Court,34.089101,-84.5510996,11
Butler Court,34.12599675,-84.4762784,11
Sandpiper Drive,34.14914628499999,-84.59954173499999,11
Airstrip Drive,34.17142158181818,-84.5687784909091,11
Picabo Street,34.115566290909086,-84.5383602,11
Regency Chase,34.1208078,-84.5936086,11
Woodland Court,34.2530338,-84.4990224125,11
Byrd Drive,34.0775009,-84.58945526666668,11
Woodridge Chase,34.167923242424244,-84.53829158484848,11
Telfair Court,34.096788000000004,-84.4388405,11
School Drive,34.2337639,-84.500586,11
School Drive,34.2345738,-84.50026224999999,11
Jack Pine Court,34.3208098125,-84.6072156125,11
Queensbury Court,34.104155133333336,-84.6000257,11
McRae Drive,34.219405746153846,-84.46785943076922,11
Bell Park Drive,34.123036094444444,-84.51045014444445,11
Martin Falls Manor,34.15467198,-84.53433509999999,11
Allatoona Lane,34.163408537500004,-84.6008279625,11
Allatoona Lane,34.10587996666667,-84.58624684666665,11
Moss Landing Road,34.125599375,-84.657813025,11
West Putnam Ferry Road,34.12096707727273,-84.56572153636363,11
Buckeye Lane,34.126866666666665,-84.38774233333334,11
Hickory Creek Lane,34.13006097647059,-84.44599782941177,11
Old Mill Road,34.26157439892473,-84.3047990311828,11
Old Mill Road,34.078904181818174,-84.51119897272727,11
Old Mill Road,34.24733390000001,-84.30745110000001,11
Cox Acres Drive,34.15287899047619,-84.39188825714285,11
Mashburn Drive,34.248584,-84.490235,11
Mashburn Drive,34.24856501666667,-84.49093105,11
Downsby Lane,34.0834857,-84.5538558875,11
Woodland Brook Drive,34.20250967924528,-84.37593745660378,11
Lone Bear Drive,34.321943865,-84.59769441,11
Morse Elm Loop,34.32201112741935,-84.61187897096772,11
Bluff Creek Lane,34.35090733333333,-84.45108733333333,11
Miles Court,34.083814000000004,-84.579396,11
Cypress Court,34.320813,-84.59442933333332,11
Cain Drive,34.084481800000006,-84.49120655,11
Chase Point,34.12284433333333,-84.57844033333333,11
River Landing Way,34.10316972727273,-84.44394827272728,11
River Oaks Drive,34.107150713636365,-84.46176767727273,11
Arrendale Road,34.3715735,-84.3950698125,11
Gopher Court,34.31372197499999,-84.60718145,11
Westwind Drive,34.27844367,-84.30594477333334,11
Kremer Falls Trace,34.148798175,-84.52563869166666,11
Creek Bottom Court,34.16068863333333,-84.49122973333334,11
Ballard Road,34.368442111538464,-84.43185416923077,11
Hause Drive,34.142888794444445,-84.51627503888888,11
Cypress Cove,34.373404945833336,-84.37613699375,11
Lakefield Drive,34.223540536,-84.382819544,11
Apache Trail,34.16085076153847,-84.58907067692306,11
Holly Creek Court,34.14854116190476,-84.49932195238095,11
Evergreen Trace,34.176993775,-84.55801310000001,11
Branch Road,34.202932575000005,-84.3658086875,11
Hillcrest Commons,34.225659392857146,-84.47097508571427,11
Silo View Court,34.1589798,-84.44328030000001,11
Arnold Mooney Lane,34.2430832,-84.4321014,11
Coreen Court,34.21551253076923,-84.61440647692308,11
Ridgeview Lane,34.1365695,-84.4842469,11
Jade Drive,34.200548027272724,-84.3630326181818,11
Fowler Street,34.098671228571426,-84.52110706428572,11
Preservation Court,34.139003450000004,-84.57465045000001,11
Glenell Drive,34.1156195,-84.57954868125,11
Allison Lane,34.29287774444444,-84.4103671486111,11
Noah Road,34.343991402777775,-84.540770975,11
Chickasaw Run,34.13029257142857,-84.479594,11
Hale Street,34.17088994285714,-84.5719454,11
Blair Road,34.35633800666667,-84.38202995666666,11
Valley Street,34.33606628333333,-84.37756375,11
Pawnee Street,34.32886114285714,-84.59536710714283,11
William E Purcell Lane,34.2075893,-84.27875866666665,11
Becky Court,34.08426831111112,-84.57975774444445,11
Rose Creek Cove,34.124106100000006,-84.58116875,11
Claude Scott Road,34.23368505287356,-84.30385319310345,11
Kipling Trail,34.092369999999995,-84.54183733333333,11
Fernbank Drive,34.1169298,-84.56949940000001,11
Kathy Court,34.155123871428565,-84.52192178571428,11
Cedar Valley Court,34.177262975,-84.49662730625,11
Apple Valley Drive,34.094150941176466,-84.4694324882353,11
Cannon Street,34.23520628,-84.4877343,11
Hilltop Court,34.13137999999999,-84.3750349,11
Morgan Walk,34.16466282857142,-84.48195571428572,11
Ash Circle,34.29005169,-84.56203794000001,11
Old Donaldson Road,34.25172416666667,-84.49630200000001,11
Twin Pines Way,34.1025161,-84.657803325,11
Captains Quarters,34.13616785714286,-84.59216342857142,11
Bent Wood Drive,34.13760218,-84.61092378499998,11
Charlie Burgess Drive,34.27731133333333,-84.46273116666667,11
Springwood Court,34.19128119333333,-84.47510786333333,11
Wood Wind Drive,34.100457500000005,-84.56331700000001,11
Wood Chase Drive,34.100570000000005,-84.445584,11
Old Country Place,34.13925868604651,-84.38216300930232,11
Byers Street,34.31461008,-84.55547452,11
Wellesley Court,34.11525157142857,-84.5711682857143,11
East Marietta Street,34.23438255384616,-84.49033480769232,11
Wanda Avenue,34.180417,-84.4898735,11
Taylors Farm Drive,34.184249254545456,-84.49382979545454,11
Hillcrest Point,34.1308205,-84.38158899999999,11
Crystal Spring Lane,34.25585698571429,-84.32755735714285,11
Millwood Lane,34.083483650000005,-84.5615473,11
Pinebrook Drive,34.102560633333326,-84.6552259095238,11
Pinebrook Drive,34.33054548076923,-84.58939377884614,11
Hickory Drive,34.09156118333333,-84.59512996666666,11
Memorial Drive,34.19415898333334,-84.50606902666665,11
Holt Road,34.07905541111111,-84.6378519527778,11
Sixes Drive,34.16540526,-84.5474175,11
Laurel Ridge Lane,34.337302104347835,-84.44994072608695,11
Palamar Lane,34.07661433333333,-84.448655,11
Park Terrace,34.10748885,-84.48929605000001,11
Victoria Downs Court,34.13611478235294,-84.59727905294119,11
Bow Trail,34.1512065631579,-84.3981677,11
Lee Drive,34.0981420882353,-84.60592178235294,11
Summer Lake Cove,34.12087266666666,-84.57778133333333,11
North Creek Trail,34.22966648,-84.61631422999999,11
Laurel Crest Drive,34.146522454545455,-84.56446881818181,11
Waterford Court,34.10970713636364,-84.45830818181818,11
Old Doss Drive,34.24366333506492,-84.45532247142857,11
Bailey Road,34.15634326262627,-84.39622085050505,11
Ross Williams Trail,34.210903421621616,-84.59870034054052,11
Arnold Spence Road,34.34254833071429,-84.42458083571428,11
Spring Place,34.169323000000006,-84.4862625,11
Harbor Watch Court,34.16335933333333,-84.59649622222223,11
Lake Mist Drive,34.126792233333326,-84.38095816666667,11
Cedar Mill Crossing,34.11573527777778,-84.63420797777778,11
Wind Ship Lane,34.103375142857146,-84.555103,11
Wade Green Road,34.07821022500001,-84.5885855875,11
Ridgecrest Drive,34.333366193333326,-84.38715079333332,11
Arbor Hill Road,34.22323721821192,-84.33460843013245,11
East Barrett Drive,34.218972755555555,-84.60501276666668,11
Cobblestone Lane,34.144197999999996,-84.54961533333334,11
Old Mill Place,34.1084611,-84.629928,11
Batesville Road,34.15570954371257,-84.3861406227545,11
Bagwell Lane,34.23925125555556,-84.42321088888889,11
Poplar Lane,34.34348433333333,-84.49063366666667,11
Hickory Hill Court,34.202470142857145,-84.27824114285715,11
High Point Tr,34.096174000000005,-84.44482099999999,11
Wolf Dancer Court,34.113739100000004,-84.54100739999998,11
Carrington Way,34.16531157692308,-84.44161361538463,11
Carrington Way,34.166491718749995,-84.44186787500001,11
Rocky Creek Drive,34.09249055,-84.43138095,11
Chastain Court,34.19480828214285,-84.27421442499998,11
Earney Road,34.13681584046243,-84.37715842369941,11
Laurel Place,34.08839775,-84.51431475,11
Ridgewood Drive,34.0768402,-84.52900560714286,11
Cumberland Trace,34.115022662499996,-84.59877086875,11
Springfield Center Drive,34.08711787894737,-84.50971374736842,11
Greenwood Court,34.25469408333334,-84.31352600833333,11
Indian Ridge Place,34.3013915,-84.60158050000001,11
Rose Creek Way,34.12709042857143,-84.57856014285714,11
Oak Street,34.104775000000004,-84.5916593,11
Oak Street,34.23842277777777,-84.48696477777779,11
Oak Street,34.2673235,-84.4913595,11
Black Fox Court,34.3214445,-84.614165,11
Lakeside Drive,34.32458192333333,-84.58890403,11
Lakeside Drive,34.189952212499996,-84.50053024464286,11
Cherry Lane,34.15606795714286,-84.53848035,11
Hancock Court,34.134275,-84.48967250000001,11
Larosa Drive,34.2029,-84.519284,11
Upper Mill Creek Lane,34.16378835172413,-84.40141982413795,11
Blue Fox Loop,34.328187199999995,-84.59676959999999,11
Trickum Road,34.123285167999995,-84.471205912,11
Long Shadow Court,34.1358553,-84.57968293333334,11
Old Deerfield Lane,34.11531745806452,-84.54011935483871,11
Ferry Creek Lane,34.079196851999995,-84.579062,11
Candle Tree Court,34.3333656,-84.59195439999999,11
Jonquil Court,34.18776788,-84.40167038,11
Pine Branches Court,34.106821675,-84.65530335,11
Pacer Court,34.329927,-84.586054,11
Hidden Court,34.126866766666666,-84.58967129999999,11
Howells Road,34.32930828888889,-84.40008668888889,11
Ridge Way Road,34.22507962894738,-84.50609521578947,11
Bridgewater Trail,34.20125527857143,-84.43780819285715,11
Piedmont Lane,34.11361856756756,-84.54150883783784,11
Pine Circle,34.13653993333333,-84.60702443333334,11
Erica Court,34.2464415,-84.465743,11
Starboard Court,34.1148832,-84.65412312500001,11
Watertank Road,34.24638202808989,-84.36479840786517,11
Iron Hill Lane,34.122796650000005,-84.55953815,11
Iron Hill Lane,34.11595600689655,-84.56323008620691,11
West Lakeview Drive,34.2489648,-84.48803278333334,11
Liberty Church Lane,34.30960159459458,-84.3299715810811,11
Wetona Way,34.0775996,-84.559765,11
Mill Spring Court,34.112019000000004,-84.5392315,11
Huntcliff Drive,34.143807499999994,-84.55163058333333,11
Shoni Lane,34.159181812,-84.585257688,11
Bart Manous Road,34.19721336629213,-84.43282898314607,11
Yacht Club Drive,34.13345236363636,-84.65253788181818,11
Yacht Club Drive,34.12149674857143,-84.65090139333333,11
Towne Lake Hills South Drive,34.10815862,-84.55089358000001,11
Station Court,34.1099689,-84.4634803,11
Fairway Overlook,34.14747738,-84.45637462,11
Commerce Lane,34.34798283333333,-84.37847945555556,11
Tippens Trail,34.26964606153846,-84.45490892307694,11
Spring Park Drive,34.25675896842105,-84.5119966368421,11
Valley Vista Lane,34.143983500000004,-84.5591955,11
Greenview Court,34.1426515,-84.56381487499999,11
Klamath Court,34.331924875,-84.59058437499999,11
West Stowers Drive,34.296025118181824,-84.47155837272727,11
Cheyenne Drive,34.08540266666667,-84.59807500000001,11
Berry Patch Road,34.2075769,-84.40934418750001,11
Berry Patch Lane,34.11006848275862,-84.42609066896549,11
Braelin Court,34.1414275,-84.58426778571427,11
Apache Drive,34.1702420625,-84.47217724999999,11
Rose Creek Bluff,34.1256325,-84.57985325,11
Rose Creek Bluff,34.12293422,-84.58042465999999,11
Elwin Ragsdale Way,34.107282424242435,-84.63889403636364,11
Ash Trail,34.294972515384615,-84.56192413846155,11
Jonathan Trace,34.16723636363636,-84.47191609090909,11
Hideaway Village Road,34.10845192,-84.49636435,11
Mainsail Lane,34.138312799999994,-84.59557179999999,11
Damascus Road,34.36415485367231,-84.44025594463277,11
Hill Drive,34.09370800000001,-84.47812772,11
Holly Creek Way,34.148831235,-84.49632427,11
Woodbrook Lane,34.185075,-84.56811462499999,11
Carpenter Lane,34.300525453333336,-84.5288394,11
William Bobo Drive,34.22079638461538,-84.42884416923076,11
Air Acres Way,34.108103109090905,-84.44683889090908,11
Boone Drive,34.095196876923076,-84.5593743153846,11
P Rickman Industrial Drive,34.17682421,-84.49903217250001,11
Coker Street,34.234190475000005,-84.487932425,11
Gorman Branch Road,34.25131682758621,-84.61170658620689,11
Rose Creek Point,34.126719,-84.577096,11
Westminister Court,34.12209835,-84.46051139999999,11
White Oak Drive,34.1797586875,-84.55994475,11
Golf Estates Drive,34.136388769999996,-84.56083494,11
Streamview Court,34.1449298,-84.58237134999999,11
Harmony Grove Road,34.31414740204082,-84.45034704693876,11
Woodland Trace,34.093622825000004,-84.5748672625,11
Hartwood Drive,34.0937771875,-84.57389164166666,11
Old Field Cove,34.1120458,-84.5453302,11
Ivey Court,34.098681,-84.51401833333334,11
Pimas Court,34.32098775,-84.595583,11
Ridge Brook Station,34.209377181818176,-84.51216681818181,11
Staplehurst Lane,34.14241664,-84.58128446,11
Chatsworth Lane,34.1443030125,-84.58020637499999,11
Lexington Way,34.099841614285715,-84.55608134285714,11
Pope Circle,34.21237745,-84.53077985555555,11
Field Circle,34.22511521578948,-84.50145038421051,11
Kings Lane,34.35677635454545,-84.27948866363637,11
Mountain Farm Road,34.138077068571434,-84.41195962857142,11
Creek Valley Drive,34.078580675,-84.51822295,11
Elm Drive,34.10640625,-84.59117325,11
Woodgate Drive,34.18570183846154,-84.47726452307694,11
Pueblo Court,34.31911768,-84.59477835999999,11
Cherecobb Lane,34.076559880000005,-84.44188794,11
Legacy Court,34.10608475,-84.5532035,11
Sherry Lane,34.154151544444446,-84.52142208888888,11
Colony Center Drive,34.07942076842105,-84.43474390000002,11
Fawn Trail,34.3660104,-84.58881372,11
Pressley Lane,34.332566666666665,-84.26897293333334,11
Radford Circle,34.091496324999994,-84.505031925,11
Gibson Drive,34.08628383333334,-84.61134106666667,11
Canton Street,34.25472019047619,-84.4953778857143,11
Red Maple Court,34.380534499999996,-84.58049650000001,11
Jesse Martin Trail,34.23475516842105,-84.4310037,11
Horace Biddy Lane,34.369568574999995,-84.38601033333335,11
Talon Drive,34.1712815,-84.54284427142856,11
Archer Street,34.235644900000004,-84.48803986363636,11
Mondi Drive,34.1303474125,-84.43587623333333,11
Windsor Falls Drive,34.150980431578944,-84.5287509631579,11
Pearidge Lane,34.26749082916666,-84.49382150833333,11
Pearidge Lane,34.2694305,-84.4924745,11
Ghorley Drive,34.30248679,-84.45872969999999,11
Purcell Free Drive,34.34350763333334,-84.38642598333333,11
Purcell Free Drive,34.34352531538462,-84.38736498461539,11
Bent Willow Lane,34.14337661111111,-84.55261044444444,11
Eagle Trail,34.264106033333334,-84.5623508,11
Colemans Run,34.090276777777774,-84.4449298888889,11
Jaycee Circle,34.17059337692307,-84.50637300000001,11
